X,Y,osm_id,code,fclass,name
35.1035913,31.7070004,"3554403461","3301",muslim_sunni,مسجد وادي فوكين
35.0900403,31.5342474,"3610991643","3301",muslim_sunni,مسجد السلام
34.9502897,32.5207539,"3628675868","3200",jewish,תפארת בנימין
35.0677285,31.3987753,"3646503073","3300",muslim,مسجد السموع الكبير
35.0671759,31.4006292,"3646505376","3300",muslim,المسجد العمري
34.8728798,31.9335182,"3663531018","3200",jewish,אלקטר
34.8675928,31.9230029,"3663541378","3200",jewish,אוהל משה
34.8711441,31.9250518,"3663541379","3300",muslim,אבו בכר אל-צדיק
34.8672656,31.9196336,"3663541380","3200",jewish,הניצחון
35.1717259,32.0475305,"3666873131","3300",muslim,مسجد
35.2307205,31.7775397,"3703608914","3104",christian_lutheran,Johanniterkapelle
34.933044,30.9903897,"3726223309","3200",jewish,בית כנסת בית פינקס
34.8742849,32.2738116,"3734869711","3200",jewish,בית כנסת כפר נטר
35.1751048,31.7596856,"3787557158","3200",jewish,נחלת גאולים
35.1752309,31.7596445,"3787557159","3200",jewish,"רמב""ם"
35.422749,32.6838391,"3791067313","3200",jewish,בית הכנסת הגדול
34.6581793,31.8068801,"3797934002","3200",jewish,
34.5946876,31.4278781,"3804556293","3200",jewish,אהבת ישראל
34.5944166,31.4278366,"3804556294","3200",jewish,מגן אברהם
35.5227215,32.8020131,"3808058083","3200",jewish,קבר האימהות
34.8438917,32.0294263,"3812562729","3200",jewish,משכן שמעיה
35.0044658,32.5960077,"3815028798","3200",jewish,
35.0688344,32.6339853,"3815028799","3200",jewish,תפארת ישראל
35.0683764,32.6333889,"3815028800","3200",jewish,עץ חיים
35.4982164,32.489965,"3817579258","3200",jewish,קהילת יעקב
35.5414389,32.7823673,"3842347662","3200",jewish,
34.8432649,32.1496205,"3862640887","3200",jewish,עונג שבת
35.2429076,32.6976123,"3865250066","3100",christian,
35.2428635,32.6969364,"3865250067","3100",christian,
35.2754878,32.348825,"3869438162","3300",muslim,Khalid Ibn Al Waleed Mosque
35.2785455,32.3500395,"3869438163","3300",muslim,Abu Bakr As Siddeeq Mosque
35.270692,32.3505018,"3869438164","3300",muslim,Saladdin Mosque
35.2724193,32.3480818,"3869438165","3300",muslim,Omar Ibn Al Khattab Mosque
35.2726983,32.3470485,"3869438167","3300",muslim,Mus'ab Ibn Omeir Mosque
35.034882,31.0639213,"3874403789","3200",jewish,בית כנסת אוהל זאב
35.2035449,31.7112888,"3901479903","3103",christian_evangelical,
34.7781423,32.055038,"3916505479","3102",christian_catholic,Our Lady Woman Of Valor Church
35.0436444,31.5285716,"3949004019","3300",muslim,Al-Reda Mosque
35.3496218,32.6305408,"3949834322","3300",muslim,مسجد نين
35.0970446,31.5480048,"3950520657","3300",muslim,Al-Haras Mosque
34.8047623,31.2505587,"3995163660","3200",jewish,
34.8039007,31.2510628,"3995163857","3200",jewish,
34.9997784,31.9124907,"4037616242","3200",jewish,Kehillat Yozma
35.229655,31.7764466,"4057349707","3100",christian,ܥܕܬܐ ܡܪܘܢܝܬܐ
34.8876753,32.1520829,"4100889104","3200",jewish,
35.1880773,32.3182182,"4107536291","3301",muslim_sunni,مسجد كامل حسن
35.1851442,32.3170791,"4107579489","3301",muslim_sunni,المسجد القديم
34.8873052,32.0914947,"4111210577","3200",jewish,בית כנסת מרכזי הפועל המזרחי
34.4644579,31.5187321,"4111982093","3301",muslim_sunni,مسجد سعد بن عاشور الغفري
35.0263703,31.5080737,"4115989794","3300",muslim,مسجد دورا الكبير
34.7391295,31.7296317,"4116049207","3200",jewish,בית הכנסת המרכזי
35.2041184,31.2598268,"4117166373","3200",jewish,שבת אחים
34.851401,32.1306465,"4118545645","3200",jewish,זכרון קדושים
34.8545328,32.1336335,"4118545648","3200",jewish,שבי ציון
35.4918186,32.9696989,"4122932136","3200",jewish,HaAri Ashkenazy Synagogue
35.2606631,32.2256719,"4126706190","3301",muslim_sunni,مسجد الحاجه عفيفه ملحس
35.2600445,32.2269328,"4126707389","3301",muslim_sunni,مسجد محمد الحنبلي
34.944694,32.0038136,"4127872315","3200",jewish,זכור אברהם
34.9468316,31.9971921,"4127872341","3200",jewish,קריית אדמונד ספרא
34.9397084,32.6836814,"4132470557","3200",jewish,דוד בן שושן
34.9428092,32.6914084,"4132470563","3200",jewish,
35.1448544,33.0724439,"4133199935","3200",jewish,בית כנסת מרכזי
35.5420828,32.9820854,"4138207421","3200",jewish,מרכז הרב
35.5447404,32.9800935,"4138207422","3200",jewish,בית אל
35.5455525,32.9830205,"4138207425","3200",jewish,חוני המעגל
34.9511268,32.2712816,"4150999707","3200",jewish,עזרת אחים
34.9125624,32.2822174,"4150999709","3200",jewish,בית כנסת מרכזי
34.9119926,32.2695334,"4150999727","3200",jewish,בית כנסת עולי בבל
35.214545,31.784049,"4153733094","3100",christian,King of Kings
35.0825497,32.4337541,"4157881299","3301",muslim_sunni,مسجد عمر بن الخطاب
35.2628426,32.4499215,"4172539382","3301",muslim_sunni,Al-Salhen Mosque
35.2582756,32.4512491,"4172798262","3301",muslim_sunni,
35.185934,31.701178,"4174189406","3301",muslim_sunni,مسجد الخلفاء الراشدين
34.9671079,32.1945866,"4174191406","3301",muslim_sunni,مسجد التقوى
35.1795873,31.6974231,"4174340818","3301",muslim_sunni,مصلى أبو صدير
34.3124295,31.3514888,"4175075589","3301",muslim_sunni,مسجد الشيخ مصطفى العقاد
35.1111702,32.6588874,"4176081454","3200",jewish,אור התורה
35.1094552,32.6600045,"4176081455","3200",jewish,שערי רחמים
34.6208483,31.3068218,"4177062552","3200",jewish,קיוויתי
35.4922752,32.5067785,"4181710638","3200",jewish,תפארת שלמה
35.0685763,32.0180639,"4194014638","3102",christian_catholic,كنيسة أم الآلام
34.7676911,31.3905546,"4198934512","3301",muslim_sunni,مسجد الاخاء
35.0668952,32.0198232,"4202844266","3100",christian,كنيسة القديس مار عوبديا
35.0622446,31.4012917,"4205632690","3300",muslim,مسجد الأنصار
34.6302525,31.7678388,"4215938313","3200",jewish,
34.6269341,31.7694654,"4218018966","3200",jewish,
34.6245499,31.7707268,"4218018988","3200",jewish,
35.3012295,32.3362333,"4224727489","3301",muslim_sunni,مسجد أبو تفاحة
35.2293367,31.8143878,"4225072795","3301",muslim_sunni,جامع شعفاط الشرقي (علي بن أبي طالب)
35.2265521,31.8134227,"4225096990","3301",muslim_sunni,جامع شعفاط الغربي
35.3367518,32.9774401,"4236434589","3102",christian_catholic,
35.3358875,32.9770334,"4236434592","3200",jewish,בית הכנסת פקיעין
35.7833546,32.832174,"4244047176","3200",jewish,יונה מנחם
35.78991,32.8453921,"4244047401","3200",jewish,בית הכנסת המרכזי
35.1903827,32.4606298,"4246321916","3301",muslim_sunni,مسجد
35.1829246,31.8964743,"4247666491","3301",muslim_sunni,مسجد عابدين
35.1701246,31.8969866,"4247715489","3301",muslim_sunni,مسجد الاتقياء
35.2279711,31.8280414,"4249860989","3300",muslim,مسجد بدر
35.1571945,31.5231742,"4282796771","3300",muslim,مسجد
35.0700429,32.017644,"4286186393","3100",christian,كنيسة القديس ثيودوروس
35.0662359,32.0145499,"4286188996","3100",christian,كنيسة القديسة أنسطاسيا
35.0672427,32.0161027,"4286190723","3100",christian,كنيسة الشعيرة
35.0677917,32.015417,"4286193499","3100",christian,كنيسة الميسة
35.0845632,32.0100269,"4286193508","3100",christian,دير مار إلياس أو دير الكوكب
35.1717444,31.889,"4293912589","3301",muslim_sunni,مسجد الفرقان
35.1146978,32.0031637,"4294377796","3301",muslim_sunni,مسجد دير نظام القديم
35.0308455,32.3257773,"4304985792","3301",muslim_sunni,Takrouri Mousque
35.0509908,31.4501493,"4305867492","3300",muslim,مسجد الصحابة
35.2996073,32.2276393,"4309112745","3300",muslim,Mosque
35.2976251,32.2227654,"4309112746","3300",muslim,Mosque
35.2999684,32.0533016,"4311638394","3200",jewish,בית כנסת נעם יונתן
35.2977893,32.0555061,"4311638395","3200",jewish,ישיבת שילה
35.2980838,32.053317,"4311642590","3200",jewish,בית כנסת ספרדי
35.263866,32.224363,"4319763317","3301",muslim_sunni,مسجد خالد بن الوليد
35.2449209,32.2346895,"4319774817","3301",muslim_sunni,مسجد أحباب المصطفى
35.1694669,32.4454358,"4319806592","3301",muslim_sunni,مسجد يعبد الكبير
35.0704854,31.4107241,"4332023746","3300",muslim,محمد قاسم
35.0647777,31.4089843,"4332025449","3300",muslim,مسجد أم غانم
35.2568325,32.2206559,"4353056894","3301",muslim_sunni,مسجد الخضر
34.3008453,31.3508374,"4357104392","3301",muslim_sunni,مسجد الهدى
34.5144555,31.5295021,"4357173738","3301",muslim_sunni,مسجد الرحمة
34.7712588,32.0471945,"4360539189","3100",christian,Подворье Русской Духовной Миссии в честь ап. Петра и пр
35.3005095,32.4610972,"4362111792","3301",muslim_sunni,المسجد الصغير
34.8842239,32.0882254,"4362836390","3200",jewish,יהודי הררי וטוניסיה
34.9225291,32.5066019,"4363446782","3200",jewish,מיזוג גלויות
35.1926971,32.3022226,"4367720693","3301",muslim_sunni,مسجد
35.3455226,32.2919802,"4377538192","3301",muslim_sunni,مسجد الرباط
35.2390561,31.8803929,"4383060034","3200",jewish,בית הכנסת אבי עזרי
34.9941005,32.8092814,"4386516122","3200",jewish,בית כנסת עדת ישורון
35.2247304,31.7804389,"4397564985","3200",jewish,Synagogue
34.9483042,31.9970542,"4406510250","3200",jewish,דורות אברהם
35.2854522,33.0116885,"4409249418","3200",jewish,בית הכנסת המרכזי
35.2367299,31.7808386,"4410141990","3100",christian,منزل ومكان ولادة مريم العذراء
35.2474745,31.7787867,"4413505894","3100",christian,Chapel of the Ascension
34.3856584,31.4223668,"4417298189","3301",muslim_sunni,مسجد يحيى عياش
35.8110091,32.9985752,"4417939996","3300",muslim,
34.8985606,32.0713492,"4421769564","3200",jewish,
35.1803715,31.9591012,"4426701292","3301",muslim_sunni,مصلى الهندسة
35.0377837,31.0727555,"4438614853","3200",jewish,שבות שלום
35.1409261,31.6391307,"4441304289","3200",jewish,מגדל עז
35.3240068,32.981425,"4445912858","3200",jewish,בית כנסת מרכזי
35.2304935,31.7920426,"4453179605","3200",jewish,מערת הסנהדרין הקטנה
35.0005209,32.8011419,"4454965992","3200",jewish,
35.2236824,31.6108829,"4456394424","3300",muslim,
35.2001703,31.9695959,"4461677500","3100",christian,كنيسة البروتيستانت
35.2012607,31.9697734,"4461677793","3100",christian,كنيسة مار جورجيوس للروم الارثودكس
34.9166364,32.512268,"4474606904","3200",jewish,שומרי צדק
34.9162957,32.50682,"4474606915","3200",jewish,בית כנסת מרכזי
35.024206,32.3145387,"4478037392","3301",muslim_sunni,مسجد الروضة
35.199522,31.2517206,"4485110313","3200",jewish,שובה ישראל
34.4913539,31.5555192,"4486069492","3301",muslim_sunni,مسجد الفرقان
34.4723565,31.5129117,"4487633089","3301",muslim_sunni,مسجد السلام (آل حمادة)
34.9935889,32.5321422,"4488268874","3200",jewish,בית כנסת אביאל
35.0073412,32.5155125,"4488268887","3200",jewish,"רשב""י"
34.9349447,32.2745786,"4488634663","3200",jewish,אור החיים
34.9356635,32.2732089,"4488634668","3200",jewish,אליהו הנביא
35.4485453,31.8371407,"4493019490","3300",muslim,
35.0395215,32.3062807,"4501767690","3301",muslim_sunni,مسجد أم سلمة
35.1857604,31.4287125,"4507395691","3300",muslim,ورشة العيد
34.9139436,32.431182,"4516154965","3200",jewish,ישיבת כנסת יצחק
35.0613445,31.6526112,"4534479389","3301",muslim_sunni,مسجد صلاح الدين
35.2040997,31.7049598,"4569904391","3100",christian,كنيسة العذراء مريم
35.2327124,32.4775721,"4579066294","3301",muslim_sunni,مسجد طارق بن زياد
35.0611905,32.410941,"4587746889","3301",muslim_sunni,مسجد الحسن بن الشارع الباطن
34.7763078,32.0715156,"4589543167","3200",jewish,
34.9677832,32.7671912,"4589774706","3200",jewish,בית ישראל
35.0760211,32.4375613,"4603876290","3300",muslim,
35.078069,32.4330951,"4603886193","3300",muslim,
35.4490902,31.8743094,"4609886408","3200",jewish,
35.1935159,32.8214997,"4620191905","3102",christian_catholic,كنيسة الروم الكاثوليك - إعبلين
35.1927958,32.822124,"4620191907","3106",christian_orthodox,كنيسة الروم الارثوذكس -عبلين
35.0768787,32.9243849,"4646962919","3200",jewish,The Or Torah Synagogue
35.0995961,32.0693882,"4658796092","3301",muslim_sunni,مسجد بروقين القديم
35.1068577,32.0828604,"4658796590","3301",muslim_sunni,مسجد علي بن أبي طالب
35.099532,32.0769539,"4658843089","3301",muslim_sunni,مسجد أبو بكر
34.2887807,31.2806566,"4666479994","3301",muslim_sunni,مسجد العابدين
34.4967895,31.5369085,"4679361593","3301",muslim_sunni,مسجد أنور عزيز
35.1983759,31.7061774,"4682583652","3100",christian,Carmel of the Holy Child Jesus
35.1848493,32.3204645,"4682747790","3301",muslim_sunni,المسجد القديم
35.1620094,32.3269238,"4692709989","3301",muslim_sunni,مسجد عمر بن الخطاب
35.1594748,32.3255215,"4692709990","3301",muslim_sunni,مسجد الأبرار
34.9721741,32.1880044,"4693158390","3301",muslim_sunni,مسجد أبو عبيدة
35.0286782,32.3123924,"4704478094","3301",muslim_sunni,مسجد عثمان بن عفان
34.9741722,32.1828142,"4706936191","3301",muslim_sunni,مسجد وديع حسنين
34.9733667,32.1805239,"4706937892","3301",muslim_sunni,مسجد الزاوية
34.3848301,31.4247823,"4719424989","3301",muslim_sunni,مسجد الفلاح
35.2301239,32.3363162,"4738202721","3301",muslim_sunni,مصلى للعبادة
35.0311735,32.3045338,"4741548624","3301",muslim_sunni,مسجد نور الهدى
34.9746601,31.5507347,"4766259225","3301",muslim_sunni,مسجد الموحدون
34.4539463,31.5067584,"4790193123","3301",muslim_sunni,مسجد التوابين
35.2167005,31.8084404,"4796536524","3200",jewish,"בית כנסת חב""ד ליובאוויטש"
35.2419482,32.22885,"4805066122","3301",muslim_sunni,مسجد البخاري
34.452234,31.5239183,"4807243696","3102",christian_catholic,Holy Family Church
35.1344057,31.8403407,"4807718220","3100",christian,Franciscan Seminary
35.2837184,32.1931515,"4824085721","3301",muslim_sunni,مسجد اعتدال الخزندار
35.2869627,32.2079743,"4824783729","3301",muslim_sunni,مسجد مخيم بلاطة القديم
35.4145855,33.0442427,"4825955190","3200",jewish,בית הכנסת העתיק ברעם
34.4386523,31.5264609,"4837173724","3301",muslim_sunni,مسجد خالد بن الوليد
35.1753624,31.6993604,"4840441044","3301",muslim_sunni,مسجد زيد بن ثابت
34.8819856,32.2968761,"4847375421","3200",jewish,ר׳ מכיל׳ע מנתניה
35.2005652,31.7890184,"4869856615","3200",jewish,עץ חיים
35.1980198,31.7873569,"4869856616","3200",jewish,
35.2068068,31.9362628,"4872475580","3300",muslim,Surda Mosque
35.2286905,31.7710602,"4905156123","3200",jewish,בור הטבילה של המלך דוד
35.229362,31.7716954,"4905156125","3200",jewish,אוהל ארון ברית ה'
35.2294085,31.7712256,"4905156127","3200",jewish,אולם ההתוועדויות
35.2316329,31.7747426,"4905159136","3200",jewish,בית כנסת איסטנבולי
35.2314444,31.7746791,"4905159137","3200",jewish,בית כנסת אליהו הנביא
35.2314937,31.7745967,"4905159138","3200",jewish,בית כנסת יוחנן בן-זכאי
35.2316023,31.7746491,"4905159139","3200",jewish,בית כנסת אמצעי
35.234264,31.7766928,"4905269168","3200",jewish,עזרת גברים
35.234264,31.7765126,"4905269169","3200",jewish,עזרת נשים
35.2690075,32.2182569,"4919923622","3301",muslim_sunni,مسجد الحاج معزوز المصري
35.0668504,31.9976067,"4938521681","3300",muslim,
35.0632882,31.9944218,"4938730658","3300",muslim,
34.4652025,31.5352894,"4939031324","3300",muslim,مسجد الرضوان
35.0632436,31.9993526,"4940945743","3300",muslim,
35.2612097,32.2109482,"4959294621","3301",muslim_sunni,جامع منيب المصري
35.2640941,32.0340758,"4965636125","3301",muslim_sunni,الجامع القديم
35.2489819,31.9113757,"4966515448","3200",jewish,בית מדרש גבעת אסף
34.8057213,32.187851,"4989675533","3300",muslim,مسجد سيدنا علي
35.1716067,32.3560487,"5017550323","3301",muslim_sunni,مسجد الأمين
34.4698733,31.5407333,"5021634021","3301",muslim_sunni,مسجد سعيد
35.2307674,32.1858782,"5032987321","3300",muslim,المسجد العمري
35.105761,31.4614988,"5048319126","3300",muslim,مسجد المرملة
35.1728522,32.7816114,"5053380005","3200",jewish,יהודי עדי
35.0059559,31.9737691,"5059528122","3300",muslim,مسجد الشهيد سليمان الخطيب
35.4557536,31.8553317,"5069180522","3100",christian,كنيسة راعي الجولف
34.2588058,31.2671364,"5081138321","3300",muslim,مسجد الفلاح
34.2680272,31.2580868,"5081138522","3300",muslim,مسجد
35.6211006,33.2227464,"5091184682","3200",jewish,בית כנסת מלון הגושרים
35.2229094,31.7808347,"5106889429","3100",christian,
35.343545,32.2946827,"5110592613","3301",muslim_sunni,Abu Bakr Assdiq Mosque
34.3227882,31.3439639,"5112764523","3300",muslim,مسجد ابو عبيدة
35.5708433,33.2130728,"5114951138","3200",jewish,בית כנסת שערי ציון
34.3699929,31.3922174,"5117961522","3300",muslim,مسجد الاخلاص
34.4797381,31.5616277,"5118130126","3300",muslim,مسجد السلام (الزاوية)
34.4586161,31.4948459,"5118157825","3300",muslim,مسجد الفضيلة
35.1716892,31.8486186,"5130577529","3200",jewish,יישא ברכה
35.3478327,31.9616107,"5133620783","3200",jewish,בית הכנסת המרכזי כוכב השחר
35.3469931,31.9596566,"5133620784","3200",jewish,ישיבת כוכב השחר
35.349544,31.9574542,"5133620785","3200",jewish,ישיבת ארחות מרדכי
34.2424654,31.3170761,"5136058621","3300",muslim,مسجد خالد علي ناظم
34.4663835,31.5385359,"5141574026","3300",muslim,مسجد الفرقان
34.3099178,31.3077159,"5144570837","3300",muslim,مسجد المنارة
34.3091959,31.3059024,"5144570838","3300",muslim,مسجد منارة التوحيد
34.4696512,31.5365867,"5146708825","3300",muslim,مسجد البشرى
34.9684085,31.5661156,"5162470421","3300",muslim,مسجد محمد الفاتح
35.0736561,31.9981738,"5167593737","3300",muslim,
34.7960929,32.0124355,"5172747588","3200",jewish,Samaritan Synagogue
34.8135061,31.3666436,"5180401104","3200",jewish,תפארת להבים
34.9102941,32.3798267,"5181353659","3200",jewish,
34.9104698,32.3921464,"5181353666","3200",jewish,
34.7958854,31.2605308,"5201870252","3200",jewish,
34.7965307,31.2603392,"5201870253","3200",jewish,
34.9332789,32.0147793,"5224314435","3200",jewish,בית כנסת משכן יובל
34.9780436,31.4152203,"5228353722","3300",muslim,مسجد فاطة الزهراء
34.9806258,31.4145531,"5228408726","3300",muslim,مسجد التقوى
35.088896,31.439121,"5229165721","3300",muslim,مسجد المصلى الشرق
34.9749367,31.40955,"5236661421","3300",muslim,مسجد الظاهرية الكبير
34.9755892,31.4128511,"5236661424","3300",muslim,مسجد التقوى
34.9841014,31.4173713,"5236661722","3300",muslim,مسجد مخلص
34.9008439,32.3505417,"5242888229","3200",jewish,בית הכנסת המשותף
34.4351101,31.5200544,"5256200422","3300",muslim,مسجد زيد بن حارثة
34.4350559,31.5201229,"5256213021","3300",muslim,مسجد زيد ابن حارثة
35.107325,31.5442442,"5266739921","3300",muslim,مسجد جواد الهشلمون
34.7760625,31.8926565,"5271526421","3200",jewish,בית כנסת
35.1914938,32.3216023,"5293869021","3300",muslim,مسجد ابن تيمية
35.0268377,31.6106603,"5297941122","3300",muslim,مسجد الشهداء
35.2076807,31.7043016,"5312133812","3100",christian,موقع المهد
35.2075928,31.7042822,"5312140437","3100",christian,مصلى المهد
35.2214716,32.1390159,"5312514922","3300",muslim,مسجد السلام
35.1470693,32.7476852,"5315590626","3300",muslim,مسجد حلف
34.9152416,32.0806326,"5329151845","3200",jewish,neve reim synagogue
35.2950089,32.4617295,"5341552323","3300",muslim,مسجد القاضي
35.0791789,32.1110792,"5348900224","3300",muslim,مسجد طيبه الصفحه
34.4407799,31.5083596,"5351237538","3300",muslim,مسجد الرحمة
35.3134512,32.8596393,"5351699139","3300",muslim,مسجد صوفي
35.0447662,32.0935141,"5358273021","3300",muslim,مسجد الرضوان
34.3071438,31.3468115,"5374882522","3300",muslim,مسجد خليل الرحمن - البلد
35.2809823,32.904997,"5375669035","3200",jewish,
35.2969512,32.863433,"5397159855","3300",muslim,مسجد النور
34.9903498,32.8172738,"5398612521","3100",christian,בית אליהו
35.1815692,32.8266648,"5402605740","3300",muslim,مسجد
35.1881656,32.8258927,"5402968245","3300",muslim,مسجد السلام
35.0445026,32.4135853,"5433038870","3300",muslim,مسجد الجازية
34.9551873,32.5977785,"5434848349","3300",muslim,مسجد الفردوس
34.9539056,32.602688,"5434848350","3300",muslim,مسجد التقوى
34.9188168,32.0792302,"5438642388","3200",jewish,spain synagogue
35.1360034,32.7689215,"5450559844","3300",muslim,مسجد الخوالد
34.4883528,31.5236529,"5460602221","3300",muslim,مسجد الراجحي
34.2988027,31.3448494,"5460602222","3300",muslim,المسجد الكبير
34.2949912,31.3493764,"5460602223","3300",muslim,مسجد التقوى
34.3103685,31.3342163,"5460602224","3300",muslim,مسجد ابن القيم
34.4742798,31.503509,"5460602225","3300",muslim,مسجد ذو النورين
34.4733234,31.5132589,"5460602226","3300",muslim,مسجد السلف الصالح
34.4744099,31.5175099,"5460602227","3300",muslim,مسجد الزكاة
34.4625617,31.504092,"5460602228","3300",muslim,مسجد كاتب ولاية
34.5028719,31.5313002,"5460602321","3300",muslim,مسجد الشيخ أحمد ياسين
34.4748853,31.5400487,"5460602322","3300",muslim,مسجد القدس
34.4773441,31.4919841,"5460602421","3300",muslim,مسجد العائدون
34.4036987,31.4736691,"5460602422","3300",muslim,مسجد حطين
34.3771699,31.4340554,"5460602423","3300",muslim,مسجد الفاروق
34.4351496,31.5200774,"5460602521","3300",muslim,مسجد زيد بن حارثة
34.3656286,31.4246727,"5462046822","3300",muslim,مسجد الرواد
34.5361673,31.5415805,"5462046823","3300",muslim,مسجد النصر
34.5429782,31.5339871,"5462046824","3300",muslim,مسجد الهداية
34.5038248,31.5509625,"5462046825","3300",muslim,مسجد طيبة
34.4844323,31.5051356,"5462046827","3300",muslim,مسجد الفردوس الأعلى
34.4677668,31.5104128,"5462046828","3300",muslim,مسجد الخلافة الراشدة
34.2890298,31.3458559,"5462046829","3300",muslim,مسجد الإمام محمد ناصر الدين الألباني
34.287214,31.3491167,"5462046830","3300",muslim,مسجد خالد بن الوليد
34.3004038,31.3556531,"5462046831","3300",muslim,مسجد حسن البنا
34.2332842,31.3195632,"5462046832","3300",muslim,مسجد العطار
34.2370212,31.3161033,"5462137521","3300",muslim,مسجد طيبة
34.3227092,31.3437069,"5462137523","3300",muslim,مسجد أبو عبيدة بن الجراح
34.4659454,31.5126448,"5462137622","3300",muslim,مسجد التوبة
34.296857,31.3428718,"5462137623","3300",muslim,مسجد فلسطين
34.2941672,31.3604198,"5462137624","3300",muslim,مسجد الأمين محمد
34.4706476,31.5000419,"5462137721","3300",muslim,مسجد الست رقية
35.0926757,32.7514824,"5468367714","3200",jewish,
34.5575541,31.6784399,"5474186648","3200",jewish,אוהל חסדי אברהם
34.9768487,31.5584446,"5478195717","3300",muslim,العمري
34.9737016,31.5571903,"5478207905","3300",muslim,سعد ابن ابي وقاص
35.1347226,31.3834087,"5482448501","3200",jewish,"בית כנסת,"
34.6771934,31.3247169,"5488020891","3200",jewish,ישיבת תושיה תפרח
35.5015634,32.9685363,"5491197197","3200",jewish,בית הכנסת - בית אלוקים
35.2228777,31.9446595,"5493757871","3200",jewish,בית מדרש ״היכל בנימין״
35.0886065,31.5156454,"5511652525","3300",muslim,مسجد المرابطون
35.8066361,32.8440533,"5519956980","3200",jewish,בית כנסת רמת מגשימים
35.1648278,32.9554017,"5537454125","3100",christian,
34.7629563,32.0404246,"5550252126","3200",jewish,היכל דוד
35.2220167,31.9413787,"5562013454","3200",jewish,בית מדרש
34.9622991,32.8223974,"5567763647","3200",jewish,
34.7472605,31.3994167,"5570785247","3300",muslim,مسجد الراشدين
35.2098935,31.7807989,"5571871738","3200",jewish,
35.2094724,31.7802895,"5571871739","3200",jewish,
35.208944,31.7819121,"5571871740","3200",jewish,
35.2115692,31.7819959,"5571872932","3200",jewish,בית כנסת עדס
35.2036361,32.3206234,"5573327223","3300",muslim,المسجد القديم
35.1995306,32.3190227,"5573336921","3300",muslim,مسجد النور
35.2012356,32.3220101,"5574475721","3300",muslim,مسجد عمر بن الخطاب
35.2217224,31.9354366,"5580942341","3200",jewish,בית מדרש
35.2231754,31.9465956,"5580942342","3200",jewish,בית מדרש
35.0852611,32.0645241,"5596887121","3300",muslim,مسجد النافوخ
34.4474779,31.5085778,"5628784621","3300",muslim,مسجد السلام
35.2108393,31.7824429,"5631181855","3200",jewish,קול רינה
34.507865,31.5472606,"5636703221","3300",muslim,مسجد مصعب بن عُمير
34.3049698,31.3394686,"5646656721","3300",muslim,مسجد الشهداء
35.2485203,32.2260452,"5699207421","3300",muslim,مسجد
35.1243716,32.7059655,"5703167623","3200",jewish,בית כנסת בית יעקב
34.8378251,32.0737708,"5705135086","3200",jewish,ישיבת בית הלל
34.8418558,32.0723048,"5705135087","3200",jewish,"בית כנסת חב""ד נווה אחיעזר"
34.8415939,32.0719779,"5705135088","3200",jewish,היכל אברהם צבי
34.8348101,32.0834453,"5705135090","3200",jewish,"בית כנסת חב""ד רש""י"
34.8575977,31.9853797,"5705163301","3200",jewish,נחום יצחק
34.9428115,32.5663037,"5708757370","3200",jewish,בית כנסת ואהבת
34.8534699,32.3314629,"5721949433","3200",jewish,Bet Haknesset Chabad Bnei Romi
34.8533503,32.3313956,"5721949434","3200",jewish,Bet Chabat - Russian
34.4818577,31.5310903,"5722558223","3300",muslim,
35.191853,32.6464103,"5747117498","3200",jewish,
35.2042574,31.7029427,"5760476768","3100",christian,St. Charbel
35.1042812,31.54532,"5762250770","3300",muslim,مسجد بر الوالدين
34.2653774,31.3057455,"5765863557","3300",muslim,مسجد أبو هريرة
35.2294502,31.7781155,"5794128189","3100",christian,הקפלה של קדוש טקלה
35.2297299,31.778084,"5794128190","3100",christian,הקפלה של יעקב הקדוש
35.2297208,31.7781609,"5794128191","3100",christian,הקפלה של מרים המגדלית
35.2297123,31.7782436,"5794128192","3100",christian,הקפלה של ארבעים הקדושים
35.3662758,32.0816742,"5801463657","3300",muslim,مسجد الشفاء - مجدل بني فاضل
35.0289067,32.3238273,"5802164055","3300",muslim,مسجد أبو شريفة
34.4061895,31.4492791,"5808173653","3300",muslim,مسجد النور
34.3905028,31.4543282,"5810360155","3300",muslim,مسجد الشهيد عبدالله عزام
35.209347,31.7794265,"5810408916","3200",jewish,בית כנסת מגדל הזהב
35.2109228,31.7845885,"5810408919","3200",jewish,בית כנסת אגודת צעירי פרס
35.2106425,31.7838316,"5810408920","3200",jewish,בית כנסת שאולי וכאשי
35.3728858,32.8484561,"5810491154","3100",christian,לאורת נטופה
34.6893817,31.8201808,"5813496252","3200",jewish,עמוד הרחבה ב
34.4705854,31.5069807,"5829362274","3300",muslim,مسجد السدره
35.0564357,32.330898,"5832864985","3300",muslim,مسجد عبد الله بن مسعود
35.2305155,31.7808656,"5835976784","3300",muslim,مسجد الهصطفى
35.0327317,32.3205899,"5851921585","3300",muslim,مسجد عائشة
35.2366975,31.7768933,"5859026119","3300",muslim,المصلى المرواني
35.05397,32.3161472,"5859231986","3300",muslim,مسجد النصر
35.2307383,31.7816414,"5861210088","3300",muslim,מסגד שייח לולו
35.1120494,31.5191214,"5870671285","3300",muslim,مسجد طارق بن زياد
35.2075048,31.7048193,"5876391291","3100",christian,
35.2460141,31.7805897,"5878296433","3300",muslim,
35.0038724,32.8126721,"5888486317","3300",muslim,مسجد الإستقلال
35.3212528,32.7037394,"5894747667","3100",christian,Christian Congregation Russian
